ArptId,Lat,Lon
61ID,48.18925555,-116.98899722
RXE,43.83391666,-111.80511111
U56,43.642725,-111.9291625
93ID,45.41841944,-116.1782
11ID,45.24240277,-116.32866388
19ID,45.44122222,-116.39937777
ID12,43.18435861,-112.46637027
2U4,43.1895,-112.53180555
ID53,42.62129722,-113.68579166
ID24,48.22353527,-116.43852083
U12,43.95016666,-111.68469444
S72,47.32581111,-116.57667777
ID13,47.32212972,-116.63989166
ID14,47.31449722,-116.56776666
SMN,45.12327777,-113.88144444
12ID,44.96797,-114.73286861
8ID8,45.35333333,-113.865
67ID,45.17370277,-113.89259166
ID52,45.15710138,-113.80202638
4D2,45.05644805,-114.55836361
35ID,44.923832,-113.966316
SZT,48.29952777,-116.56013888
ID19,48.23103722,-116.38935083
ID25,48.35075833,-116.55408305
1ID3,48.16796666,-116.72658333
68ID,48.25,-116.46666666
26ID,48.36388888,-116.40361111
55ID,48.38105555,-116.48497222
ID54,48.4790975,-116.44547027
31ID,48.39166666,-116.36625
2U5,45.9895,-114.84127777
0ID4,43.04768333,-114.470325
50ID,42.92913813,-114.40604477
1S7,45.67177777,-116.30572222
ID45,46.32353333,-116.71345
U87,43.91213888,-114.79605555
U78,42.6485,-111.58180555
85U,45.09991416,-114.80092888
ID22,47.97796,-116.79269833
2U7,44.20855555,-114.93452777
2U8,44.72330555,-115.00397222
U63,44.41545916,-115.31677111
13ID,44.26657416,-115.00092194
ID39,44.01811111,-114.8395
ID92,43.72877333,-116.52290916
ID11,46.01888888,-115.96222222
ID69,43.718028,-114.335863
0ID,42.44818625,-111.77754305
3U0,42.02355555,-115.33544444
2ID3,42.75183333,-116.67733333
ID94,46.77666666,-116.69138888
TWF,42.48180916,-114.48773611
84ID,42.54313611,-114.54605833
80ID,42.591275,-114.49656388
ID93,42.55333333,-114.54763888
ID15,43.57423055,-111.10824166
3U1,45.26811111,-115.68361111
3ID2,46.350675,-115.977
S87,44.20466666,-116.96052777
9ID0,44.30033333,-116.98572222
I45,45.94184722,-116.76366944
ID23,47.39240333,-116.87295555
I92,44.89166666,-115.71305555
3U2,44.91172222,-115.48552777
IL01,40.79253888,-90.438185
C00,41.248645,-90.73708361
12IS,41.2061,-90.75941111
7IS7,38.91393527,-89.67009
0IL2,38.80305555,-88.99777777
IS81,41.67503305,-87.74949555
ALN,38.88991666,-90.046
03IS,38.90766666,-90.17445555
1IL3,38.89862777,-90.15968888
IL07,41.72364361,-89.29176083
4IS0,37.46547222,-89.24625
50IL,42.48890555,-88.17425277
IL11,42.4652975,-88.04035916
41IL,42.46654722,-88.13283611
IL28,42.46644444,-90.16938888
IL12,39.88004694,-90.46512527
7IL4,42.06774722,-87.99348888
IL94,40.22631666,-89.24290277
3IL9,40.28103611,-89.3130375
IL21,41.78581111,-88.32453333
7IS8,41.72858055,-88.27165
IL08,42.19575833,-88.17171944
36IL,39.03333333,-90.66612777
IL86,39.93615888,-90.46679194
K06,39.97338138,-90.40373555
7IS2,38.524495,-90.05694444
2IL7,38.5151785,-90.027207
60LL,38.55068055,-90.02188333
BLV,38.54517305,-89.83518555
IL34,42.21446694,-88.75704138
IL36,42.320275,-88.76295555
IS83,42.2275,-88.76722222
0LL0,42.26472222,-88.73
1IS2,39.89642194,-88.52228305
4IL9,40.8275,-89.12083333
3IL7,40.88849722,-89.122475
9IL3,40.85018333,-89.0713
H96,38.0085,-88.93444444
53IS,38.00944444,-88.91861111
IL38,41.76697333,-88.53202166
60IL,40.83972222,-90.80527777
BMI,40.47711111,-88.91591666
IL40,40.48225777,-88.95646361
IL57,40.42198083,-89.02063416
IL14,40.48,-89.02166666
39IL,40.44219986,-89.06659972
3IS1,39.70004222,-89.20897055
3IS3,39.73914444,-89.14717361
1IS3,39.69557916,-89.05900138
1C5,41.69591666,-88.1295
45IS,41.68091111,-88.08631388
05IL,41.16,-88.01666666
3IS8,41.23087055,-89.61565166
8IS0,38.62681388,-89.52408333
0IL1,41.86107777,-87.83650555
60IS,38.40060416,-87.98864416
4IL7,38.94587222,-90.5871
IS86,41.04169888,-88.19171805
16LL,42.31666666,-88.38027777
4IS9,39.08586111,-89.958875
IL15,40.56944444,-90.54874055
CPS,38.57036111,-90.15508333
CIR,37.06413888,-89.21952777
56IL,42.46214166,-88.87510138
IL51,41.03805555,-88.3375
CTK,40.56908333,-90.07483333
97IL,40.553025,-90.039796
09LL,42.4680725,-88.74315861
LL28,42.43277777,-88.71722222
MDH,37.77808333,-89.25202777
5IS1,37.72739166,-89.22127777
44LL,39.30027777,-89.88361111
CUL,38.08947916,-88.12306111
5IS2,39.295957,-90.414141
IS51,40.45143277,-91.20375666
IL50,40.40833333,-91.1125
IL52,40.43921055,-91.14403194
5IS9,40.33378611,-91.05032083
1H8,39.30250916,-88.00406194
ENL,38.51508333,-89.09113888
98IL,38.53166666,-89.11944444
6IL8,38.55444444,-89.19638888
LL59,38.56955,-90.10950277
88IL,39.94227777,-88.73327777
IL56,40.22031027,-88.25366138
CMI,40.03856083,-88.27653916
IL59,41.431975,-88.24728527
30LL,39.75421277,-90.36540111
25IS,39.70694444,-89.74333333
4LL4,40.97583333,-87.99861111
IL63,40.70003444,-88.67506222
11LL,40.72309027,-88.76312055
4IS2,37.91725555,-89.81285
UGN,42.42214861,-87.86791611
LOT,41.60809694,-88.09638972
IL79,41.98635,-87.81498055
10LL,41.88738055,-87.60973888
IL69,41.80003361,-87.62782777
6IS7,41.90270833,-87.68259722
43IL,41.86213055,-87.67026666
IL70,41.94833333,-87.69333333
4IS3,41.79100277,-87.60574444
ARR,41.77191666,-88.47566666
IL75,41.87475472,-87.67338694
TF8,41.55886111,-87.80598611
LL35,41.72441111,-87.52639722
MDW,41.78564333,-87.75272861
ORD,41.97694027,-87.90814972
PWK,42.11427944,-87.90154083
3CK,42.20686111,-88.32269444
75IS,41.896469,-87.621538
DPA,41.90705305,-88.247995
IGQ,41.53491666,-87.52952777
IL77,41.72315833,-87.73280555
06C,41.98934083,-88.10124277
4H1,42.04778611,-88.05265555
IL81,40.93614388,-88.04171055
IL82,40.10948055,-88.82868638
7IS3,40.14337166,-89.09175194
II41,40.17500833,-88.83491111
33IL,40.16611111,-88.89830555
C26,40.16349166,-88.935
74IS,41.49408611,-90.31245277
IL91,38.45230555,-90.23605555
IL84,40.57643111,-91.10292083
C82,41.76253027,-89.10148111
IL87,41.71114194,-89.11231277
IL88,41.67503138,-89.11675611
2IS9,40.57808333,-88.70783333
40IL,41.00583333,-88.65805555
08IL,41.86038333,-88.65574166
6LL9,38.19141388,-89.59558333
IL93,41.94530611,-88.92398166
IS79,42.23668972,-88.35230805
IL18,42.22014722,-88.28300277
28IL,42.21820305,-88.28476
IL95,41.22308611,-88.14533333
9LL2,38.03366194,-89.57926277
27IS,38.14893722,-88.67033472
38IL,40.97435833,-89.00279444
8IS5,40.81670083,-87.99170722
DNV,40.19982722,-87.59516638
IS88,40.14864722,-87.69446694
IL00,40.10035277,-87.57480555
7IS4,40.13176666,-87.53471666
93IS,40.13890555,-87.64533888
IL23,42.44251388,-89.45011555
DEC,39.8345625,-88.86568916
8IS6,39.86694166,-88.96146944
9IS3,39.82827777,-88.93251666
49LL,39.84473333,-89.02526388
0IS3,41.66049166,-89.69419722
DKB,41.93383425,-88.70568638
0IL6,41.96065555,-88.72177222
IL80,40.10816666,-88.68313055
0IL9,41.85475138,-88.78730805
6IS5,42.05502833,-87.89145527
C73,41.83369888,-89.44621333
49IS,41.84439444,-89.47936666
78IL,41.87281944,-89.48391111
6IL5,37.38643916,-89.16035611
0IS6,37.36555555,-89.16361111
01IS,39.01615833,-90.31816861
0IL4,41.81888888,-88.00777777
LL22,41.73277777,-87.99941666
14IS,38.02523611,-89.23701111
2IL1,42.41390388,-89.32928
9IL1,42.43070277,-89.33111388
47IS,42.49166666,-89.35694444
DTG,41.1326218,-88.43864527
61IS,41.05475416,-88.38727916
2IL2,41.05336527,-88.46116972
08LL,41.07527777,-88.48916666
IL99,41.59280861,-88.96730555
06IL,41.59952777,-88.86994444
IL55,41.53555555,-88.99861111
2IL3,41.51586722,-90.37957277
9LL5,39.65111111,-89.45861111
1H2,39.07044444,-88.53352777
11IS,39.12466388,-88.55025
77IL,39.08,-88.54416666
IL05,39.19200694,-88.6702875
IS20,42.03655277,-88.32643333
25LL,42.07222222,-88.32972222
23IL,42.00473611,-88.01788055
7IL6,41.86464166,-87.93702777
2IS3,41.17170361,-89.80676972
1IL0,40.775,-89.00111111
74IL,40.75569722,-89.01633611
8IL6,40.76955833,-88.949125
LL13,38.04861111,-88.30055555
3H5,41.68241666,-90.07861111
IS15,42.03252722,-88.90259444
II31,41.18791666,-88.16708333
26IS,40.76670083,-88.50561194
4IL2,40.80836694,-88.54172444
FWC,38.37863305,-88.41265222
57IS,38.31671416,-88.27226555
9IL8,38.38045555,-88.37523611
IS26,40.18336722,-88.61534361
35IS,39.52837055,-88.76395972
62IS,40.087535,-87.90753138
FOA,38.66499022,-88.45311202
30IL,38.68033888,-88.47238055
64IS,42.38888888,-88.17369444
IL44,42.40335388,-88.18758555
15IL,41.79725388,-89.27315166
FEP,42.24611472,-89.58197666
50IS,42.29475833,-89.637925
IL47,42.37820416,-89.56444027
22IL,42.41195222,-90.40012777
13IL,42.44972222,-90.45694444
GBG,40.93800052,-90.43112358
5IL3,40.95568333,-90.36578611
IL89,40.98666666,-90.36138888
3G8,41.43977777,-90.11005555
9IS7,41.45558888,-90.168175
3LL2,41.461125,-90.15697222
76IL,41.88726666,-88.34472777
30IS,42.07724805,-88.62508833
IL60,42.13141388,-88.69981388
9IS8,40.47965277,-88.36945
9IS2,40.48216666,-88.26755555
7IS5,42.12141361,-88.37813888
LL45,39.18226944,-89.82176277
IS09,41.91441388,-88.055625
0IS2,42.093525,-87.85278888
IL35,40.64229444,-89.27271944
8IS3,38.97265,-90.46245277
3IS9,37.63361388,-89.50589444
38LL,38.69996666,-90.14331944
7IL0,41.2708675,-87.57781472
IL61,37.39706666,-88.774775
C81,42.32461111,-88.07408805
LL14,42.337675,-88.009025
GRE,38.83622222,-89.37888888
59IS,38.90332777,-89.4067
10C,42.40288888,-88.37511111
3IL8,40.69794444,-88.947
39LL,40.40138888,-91.30305555
IL32,39.78333333,-88.62138888
0IL7,39.78291666,-88.54670833
68IS,42.14859972,-88.56194708
7IL7,42.12669111,-88.53342055
3IS4,42.28890305,-90.34540611
36LL,39.15964166,-90.62549444
4IS4,37.73211111,-88.523
HSB,37.81125611,-88.55025963
0C0,42.40247222,-88.63238888
8IL0,42.35314027,-88.63740555
8IL2,42.48473972,-88.60010055
8IL4,42.42655833,-88.6059
IL92,41.60572222,-87.65995833
31IS,40.30615,-90.054476
9I0,40.22269305,-90.02278194
8IL8,41.56769444,-87.69715277
4IS5,38.25838305,-89.93805555
9IL0,41.09448055,-89.38620027
5IL0,37.80125277,-89.02602777
H07,38.77925,-89.64045138
IL66,38.75386944,-89.66826111
26IL,38.74108472,-89.56789166
9IL5,42.19888888,-87.82673388
8IS4,39.15166666,-89.48138888
1LL5,39.24277777,-89.55083333
9IL7,41.6093,-90.18156666
79IS,39.44477,-90.56206888
0C2,41.77086277,-88.70341444
1IL2,41.80534444,-87.92163611
IL03,42.05430833,-88.13954166
6IS8,39.99015416,-87.88748472
01IL,40.45789722,-87.65811111
IL06,40.4175,-89.41611111
04IL,40.63753527,-89.00701888
6IL2,42.22113416,-88.417865
IL74,42.17743611,-88.39894444
82IS,42.14324027,-88.4033125
IL71,37.81916666,-89.15222222
IL67,38.13018888,-88.90525833
83IS,38.42643833,-89.13118305
IJX,39.77461111,-90.23827777
84IS,39.74772777,-90.26035833
IL98,41.47972222,-88.05833333
0LL1,39.09421361,-90.31344722
0LL3,39.05504722,-90.34205833
27IL,39.11026666,-90.34388888
LL49,39.06222222,-90.27222222
JOT,41.51774138,-88.17539722
6IS9,41.52911944,-88.13705
LL77,39.305,-90.69972222
IL85,41.84638888,-88.57027777
3KK,41.10003222,-87.91671
IKK,41.07138888,-87.84627777
10IL,41.124975,-87.88109166
IL78,41.13111805,-87.79220138
11IL,41.12070833,-87.87306388
12IL,41.20003166,-88.01671611
IL39,39.48025555,-87.84457777
3IL2,37.91188888,-89.83784722
EZI,41.20519444,-89.96386111
0IL5,41.22166666,-89.94777777
32IS,40.13532416,-91.00957972
00IS,40.025595,-89.12286472
16IL,42.04983055,-88.83502777
IS59,42.13388888,-88.92416666
C75,41.01883333,-89.38577777
6IL6,40.92664166,-90.265075
18IL,41.79699444,-87.88728333
IS55,40.59087444,-90.94236027
5IS4,39.76614638,-88.77951555
45IL,42.25469722,-87.86441111
35IL,41.53388888,-89.20277777
6IL4,42.1603,-89.88623333
IL27,40.13,-88.83166666
0LL4,41.41920027,-89.12313916
LWV,38.76427777,-87.6055
1LL1,38.7281025,-87.69474861
IS34,38.70671361,-87.63335777
IL16,38.68594722,-87.54436666
48LL,42.12530361,-89.45899972
6IS2,41.672175,-88.00635833
96IL,42.37501388,-89.84595416
34IL,40.36254194,-90.10845166
02IS,42.27463888,-87.95727777
IL64,40.18060083,-89.50010222
20LL,40.15305555,-89.39083333
37IL,40.13337611,-89.32509416
AAA,40.15869444,-89.33502777
2LL3,40.06648333,-89.27214444
8IS8,42.41304166,-88.05670277
3LF,39.1625,-89.67463888
73IL,39.18135555,-89.64025833
4IL0,39.16055555,-89.66583333
IL65,41.00503722,-90.70847083
1LL9,39.67755138,-89.80510277
29IL,41.12993333,-89.10718055
IS00,40.84170222,-89.27452944
5IS8,42.31683055,-88.28033888
9IL6,40.51309416,-89.36731416
1IL9,40.30055555,-89.12444444
3LL8,38.07421444,-88.53755194
0IL0,38.0863,-88.53996111
IL33,38.17066666,-88.60069444
MQB,40.52008333,-90.65238888
46IL,40.44419444,-90.66386111
IL45,40.48934472,-89.77808083
04IS,40.17864472,-88.5689525
6IL3,40.1868,-88.50398333
19LL,41.25697638,-87.91949138
IL49,40.40719444,-89.73713888
59IL,41.92603055,-88.64679444
62IL,42.18613444,-88.60425805
63IL,42.18335666,-88.59453527
64IL,42.24168861,-88.66676166
IS57,42.17974555,-88.63277777
37IS,42.33222222,-88.60555555
66IL,42.26873888,-88.57129583
7IL3,42.276572,-88.563294
MWA,37.75497222,-89.01108333
58IS,37.72310555,-88.95489722
5IL6,37.74266666,-88.99247222
3LL1,38.22227083,-89.70426416
5IL4,38.27620833,-89.671875
67IL,41.35824166,-88.6462625
69IL,41.36531027,-88.67923972
8IS9,38.73536111,-89.94808333
MTO,39.47788888,-88.27997222
21IL,39.48926388,-88.27385833
IL43,39.49379722,-88.41078333
5IL5,41.259925,-88.35653611
IL97,41.27368333,-88.44419166
14LL,41.91138888,-87.84388888
81LL,41.56919944,-89.17369805
IL22,41.52187638,-89.13269305
14IL,41.5525,-89.08638888
M30,37.18294444,-88.75066666
3IL4,40.1314,-89.59295833
68IL,40.61361111,-87.56222222
1IL4,38.41918194,-90.13166388
81IL,40.43531722,-89.35925972
4IS6,40.93058944,-89.12063666
83IL,40.89281166,-89.10396888
IS18,40.86070833,-88.98609166
44IL,41.53949166,-88.32489722
52IS,41.38708333,-88.26588888
87IL,41.51669694,-88.26673138
37LL,38.04782944,-89.99705416
MLI,41.44820916,-90.50777
IS97,41.46775277,-90.53214166
I04,41.46003388,-90.49291083
C56,41.37741666,-87.67975
03IL,41.40225527,-87.81671333
2IL9,41.43334166,-87.78135277
C66,40.92970444,-90.63110722
LL01,40.92160833,-90.65901388
1LL4,39.97693055,-88.71192777
40LL,40.06,-88.56
C09,41.42475,-88.41866666
LL04,41.37013055,-88.42730555
IL68,41.43206666,-88.52247222
4IL5,41.72502972,-90.00511777
5LL9,41.80944444,-89.9575
LL39,41.2575,-88.47777777
2IL5,42.02429166,-87.78118888
AJG,38.60652777,-87.72669444
67IS,38.42131111,-87.76990833
5LL0,38.40838055,-87.83753
LL07,42.06391305,-89.96956805
C55,42.03705972,-89.39294861
I63,39.98538888,-90.80413888
MVN,38.32336111,-88.8585
75IL,38.31221666,-88.93573333
4IL6,38.29722222,-88.93777777
5LL1,39.65003805,-88.9750775
5LL2,39.61026322,-88.85332102
5LL3,39.76947777,-88.09531694
IS38,37.77351944,-89.32547222
4IL8,37.75631944,-89.38330555
IL29,39.53300555,-90.21558055
LL10,41.73627777,-88.20275
LL11,41.76053611,-88.15355277
2LL8,38.33888888,-89.39222222
9IS0,40.54309805,-91.33070638
06IS,40.54643166,-91.27431583
38IS,40.58198583,-91.358485
0C8,41.519475,-88.60562888
IS41,41.46086444,-88.59201666
LL26,38.27504916,-89.87093583
3LL6,38.335,-89.76972222
6LL4,38.26754916,-89.89177
83LL,38.30361111,-89.85510166
6LL5,39.78949305,-89.99122222
IL24,39.7075,-89.88305555
7IL1,41.60511111,-89.74061111
69LL,41.28697444,-91.04875805
3IL1,38.92527777,-89.66222222
9IL9,41.54555555,-87.98194444
6LL6,38.49171583,-89.66342666
7LL3,38.93171083,-88.15698333
IS27,39.30130555,-89.29377777
6IL7,39.38302361,-89.25625416
IL25,40.49672777,-88.99065833
2IL4,42.28916666,-87.89430555
09IL,38.58327777,-89.93419444
8LL4,38.73586388,-88.07703333
OLY,38.72182722,-88.17643277
IS30,41.52361111,-87.70972222
31LL,41.93416666,-89.365
LL25,41.35819802,-88.82497877
8N2,41.39977777,-88.79391666
5K1,39.4200475,-89.9912175
20IL,41.66916666,-87.81255555
LL29,39.37888611,-89.08444166
8LL5,39.60710833,-87.67596666
8LL6,39.60336805,-87.71224888
PRG,39.69966666,-87.67077777
71IL,42.03820555,-87.84781944
3IS5,39.68449527,-89.59870722
LL54,41.71944444,-89.03
1C1,40.44897888,-88.12773805
88LL,42.19168805,-89.83817555
5IL1,42.34612861,-89.28650027
IS19,42.33527777,-89.32361111
IS78,42.36626444,-89.23509027
8IL5,42.36805555,-89.35416666
61LL,38.77305555,-89.59361111
C15,40.48819444,-89.67588888
LL37,40.70276111,-89.59213333
2IS1,40.75346388,-89.59879166
3MY,40.79580555,-89.61347222
IL04,40.69971388,-89.59410833
PIA,40.66419444,-89.69325
57IL,41.37009722,-87.75087222
VYS,41.35013888,-89.15294444
IS49,41.32898333,-89.12385
IL10,38.08472222,-89.34827777
3IL6,38.08393611,-89.32783055
24LL,38.08616194,-89.45897944
PJY,37.97788416,-89.36044888
5IL2,38.06459861,-89.38743472
LL46,40.83531194,-88.15282416
PPQ,39.63889008,-90.77855897
IS44,39.60707777,-90.814175
LL51,41.60419638,-88.27367777
3LL9,38.80416666,-89.60888888
LL55,41.99086333,-89.55983333
00IL,41.97836333,-89.56038833
PNT,40.92444444,-88.62394444
70LL,40.94169972,-88.75006694
71LL,40.84253333,-88.55978083
2LL7,40.93472222,-88.73755555
LL42,40.87099166,-88.68072777
IS66,40.59226444,-91.20153555
C77,42.32286111,-88.83630555
72LL,41.37364666,-89.34453333
IS67,41.36681666,-89.45615833
IL58,41.34305833,-89.43658333
88IS,40.00837944,-91.38209361
0IS8,39.936025,-91.39863333
UIN,39.94227527,-91.19240444
TIP,40.29355555,-88.14238888
78IS,38.20965833,-89.99686111
91LS,38.20888888,-90.03722222
86IS,40.77936388,-89.25801111
RSV,39.01602777,-87.64977777
35LL,39.01557222,-87.75061388
RPJ,41.89263888,-89.07961111
LL74,42.00836111,-89.04870888
IL41,41.92822222,-89.06366666
IS93,42.44251388,-89.49928277
LL91,42.41584833,-89.45289277
09IS,42.26586388,-89.07355833
LL78,42.31168527,-89.15094138
82IL,42.31524833,-88.96018694
LL79,42.39307222,-89.130665
LL80,42.38196111,-89.16122083
LL81,42.37562916,-89.0704125
LL83,42.29907958,-89.09973111
LL84,42.26927777,-89.00755555
RFD,42.19536111,-89.09722222
1C8,42.29168583,-89.13621833
0IS0,41.4819,-90.57116111
I26,41.50999925,-90.55788966
LL87,42.45557222,-88.90288388
LL89,42.48723666,-89.10788861
LL90,42.44585027,-88.90010583
LL95,41.98632319,-88.10047686
95IL,37.48616111,-88.40004027
94IS,37.90168055,-89.14081944
5K4,40.11754666,-90.59040527
4IL4,39.05638888,-88.81611111
IL48,38.73290861,-89.80656722
94IL,38.693,-89.78186111
9IL2,40.06503388,-88.02642583
0LL5,40.11003333,-88.07837333
SLO,38.64287222,-88.96418527
5IL9,38.6425,-88.94888888
IS65,41.63836333,-88.64452083
0LL6,41.69836277,-88.60757722
0LL7,41.65799444,-88.62129722
SFY,42.04583333,-90.10794444
95LL,40.71959444,-89.15753055
1LL2,41.30058888,-88.6356275
7IL9,41.48149444,-88.70506944
4IS7,40.0730875,-88.39950083
43IS,40.09781,-88.42061305
2IL0,42.18138888,-89.67694444
1LL7,41.34975805,-89.77315722
2H0,39.41130277,-88.84552222
II23,39.40613333,-88.80884444
1LL8,40.788925,-87.55836166
2LL2,41.31475694,-90.55207861
80IL,42.45158055,-89.22508333
61IL,38.57425,-89.90681111
96IS,39.87258472,-87.844175
2IL6,39.88829722,-87.81653888
2LL6,41.49520833,-90.41813888
49IL,41.59333333,-88.69166666
3LL0,42.49168111,-89.09594388
IS23,42.00748333,-88.28666111
4IS8,40.02171527,-89.55010305
SAR,38.14886361,-89.69850388
54LL,39.81154722,-89.65499444
97IS,39.80675555,-89.644425
IL20,39.77788888,-89.60433333
SPI,39.84461361,-89.67754666
3LL4,42.44724166,-88.20147611
IS33,39.04560194,-89.84065277
IS21,39.01525555,-89.78874166
SQI,41.74283333,-89.67627777
IS46,41.802858,-89.697194
LL38,41.81027777,-89.83833333
4LL0,41.83606944,-89.09341944
4LL1,41.85419611,-89.08759472
9IL4,41.80722222,-89.04805555
IL53,41.78582916,-89.03009722
4IL3,42.14280194,-89.22843916
3IL3,42.10574444,-89.18558333
99IL,42.28666666,-89.9575
84IL,42.34311111,-89.92331944
IS54,39.64469444,-89.14574444
LL52,41.16113888,-88.93911111
54IL,41.12864444,-88.8020175
IS29,41.11337222,-88.83522222
85IL,39.63724444,-88.61929722
8IL3,39.579775,-88.623525
IS08,40.26282194,-90.23678805
34LL,38.72851388,-87.90815555
4LL7,42.00002805,-88.66675361
4LL8,42.00280555,-88.64591972
32IL,37.238975,-89.26615555
TAZ,39.5325855,-89.33070691
2LL0,39.55449722,-89.294825
56IS,40.24308972,-88.08281861
IS56,40.0881025,-90.88541027
53IL,41.23138888,-89.45222222
15LL,41.2375,-89.53666666
5LL5,40.70142638,-89.88399861
K96,39.78119722,-88.30644583
IS48,37.27123611,-89.16304444
42IL,42.20333333,-88.4975
5LL7,42.21047638,-88.52005555
55LL,42.15419055,-88.51147638
5LL8,41.11225416,-88.14005194
6IS0,40.09503277,-88.12865388
IS96,40.11749166,-88.21505555
IS22,40.11067222,-88.18338333
C16,40.14639977,-88.19848758
0IL3,40.11774644,-88.22543297
27LL,38.37339166,-90.32065833
VLA,38.99146583,-89.16618944
IL26,38.97033611,-89.09928888
7IL5,39.89737777,-88.14341111
6LL2,41.16448027,-90.55735611
25IL,39.51644583,-89.86967361
IL83,41.59958333,-89.59902777
6IL9,41.51399527,-89.63105222
5IL8,41.5225,-89.65555555
LL34,40.21916666,-88.92277777
IL76,41.53375,-89.5525
95IS,40.37055555,-91.38888888
72IL,41.81018333,-88.16825833
29LL,38.33927777,-90.16386111
56LL,41.75502944,-88.77119333
98LL,40.79920166,-87.78364555
IS89,40.76582222,-87.731425
2T2,39.01444444,-88.53927777
7LL2,42.3777,-87.83340277
7LL7,41.7361425,-89.17231444
8LL8,37.89944444,-88.95388888
MI00,42.58869444,-82.89841666
3LS7,39.98638888,-89.51166666
05LL,41.74922222,-87.93590277
IL46,41.34226388,-88.19637777
IS39,41.872525,-88.15791944
20IS,42.49723138,-89.79178722
IS99,37.5075,-89.43888888
IL42,42.27616666,-88.40266666
3IL5,41.07430277,-89.76035277
2C6,40.774,-90.07441666
62LL,41.65944166,-88.46956111
IL02,42.4722425,-87.90840944
FJDG,-7.31323416,72.41213388
25II,40.96615833,-85.29080611
0II0,40.2600425,-85.25330305
II77,40.25948694,-85.26052555
